query,category,subtype,expected_tool,expected_args,expected_action,risk,id,split,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
"For this Raspberry Pi, please handle: set gpio 2 high.",gpio,set_high,set_gpio,"{'pin': 2, 'state': True}",CALL,MEDIUM,RPI_V2_1_1880,heldout_test,set_gpio,"{""pin"": 2, ""state"": true}",0.0001,True,False,False,5.871298,pin '2' from query; state true from 'high'; description 'HIGH/LOW' from 'high'.
"For this Raspberry Pi, please handle: set gpio 2 low.",gpio,set_low,set_gpio,"{'pin': 2, 'state': False}",CALL,MEDIUM,RPI_V2_1_1881,heldout_test,set_gpio,"{""pin"": 2, ""state"": true}",0.0,False,False,False,2.839066,pin '2' from query; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 2.",gpio,read,read_gpio,{'pin': 2},CALL,READ_ONLY,RPI_V2_1_1882,heldout_test,read_gpio,"{""pin"": 2}",0.4692,True,False,False,2.119092,pin '2' from query 'gpio 2'; description omitted; tool read_gpio matches.
"For this Raspberry Pi, please handle: set gpio 3 high.",gpio,set_high,set_gpio,"{'pin': 3, 'state': True}",CALL,MEDIUM,RPI_V2_1_1883,heldout_test,set_gpio,"{""pin"": 3, ""state"": true}",0.0,True,False,False,3.010042,pin '3' from query; state true from 'high'; description 'HIGH/LOW' from 'high'.
"For this Raspberry Pi, please handle: set gpio 3 low.",gpio,set_low,set_gpio,"{'pin': 3, 'state': False}",CALL,MEDIUM,RPI_V2_1_1884,heldout_test,set_gpio,"{""pin"": 3, ""state"": true}",0.0,False,False,False,2.81733,pin '3' from 'gpio 3'; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 3.",gpio,read,read_gpio,{'pin': 3},CALL,READ_ONLY,RPI_V2_1_1885,heldout_test,read_gpio,"{""pin"": 3}",0.3332,True,False,False,2.161784,pin '3' from query 'gpio 3'; description omitted as optional.
"For this Raspberry Pi, please handle: set gpio 4 high.",gpio,set_high,set_gpio,"{'pin': 4, 'state': True}",CALL,MEDIUM,RPI_V2_1_1886,heldout_test,set_gpio,"{""pin"": 4, ""state"": true}",0.0353,True,False,False,2.861973,pin '4' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 4 low.",gpio,set_low,set_gpio,"{'pin': 4, 'state': False}",CALL,MEDIUM,RPI_V2_1_1887,heldout_test,set_gpio,"{""pin"": 4, ""state"": true}",0.0,False,False,False,2.871078,pin '4' from query; state true from 'low'; description 'Raspberry Pi' from query.
"For this Raspberry Pi, please handle: read gpio 4.",gpio,read,read_gpio,{'pin': 4},CALL,READ_ONLY,RPI_V2_1_1888,heldout_test,read_gpio,"{""pin"": 4}",0.539,True,False,False,2.090446,pin '4' from query 'gpio 4'. description omitted.
"For this Raspberry Pi, please handle: set gpio 5 high.",gpio,set_high,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,RPI_V2_1_1889,heldout_test,set_gpio,"{""pin"": 5, ""state"": true}",0.0553,True,False,False,2.921889,pin '5' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 5 low.",gpio,set_low,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,RPI_V2_1_1890,heldout_test,set_gpio,"{""pin"": 5, ""state"": true}",0.0,False,False,False,2.711377,pin '5' from query; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 5.",gpio,read,read_gpio,{'pin': 5},CALL,READ_ONLY,RPI_V2_1_1891,heldout_test,read_gpio,"{""pin"": 5}",0.5313,True,False,False,2.17171,pin '5' from query 'gpio 5'. description omitted.
"For this Raspberry Pi, please handle: set gpio 6 high.",gpio,set_high,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,RPI_V2_1_1892,heldout_test,set_gpio,"{""pin"": 6, ""state"": true}",0.0281,True,False,False,2.984045,pin '6' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 6 low.",gpio,set_low,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,RPI_V2_1_1893,heldout_test,set_gpio,"{""pin"": 6, ""state"": true}",0.0,False,False,False,3.162885,pin '6' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 6.",gpio,read,read_gpio,{'pin': 6},CALL,READ_ONLY,RPI_V2_1_1894,heldout_test,read_gpio,"{""pin"": 6}",0.0004,True,False,False,2.290363,pin '6' from query 'gpio 6'; description 'read gpio' from query 'read gpio'.
"For this Raspberry Pi, please handle: set gpio 7 high.",gpio,set_high,set_gpio,"{'pin': 7, 'state': True}",CALL,MEDIUM,RPI_V2_1_1895,heldout_test,set_gpio,"{""pin"": 7, ""state"": true}",0.0036,True,False,False,3.112645,"'gpio 7 high' -> pin '7', 'high' -> state true."
"For this Raspberry Pi, please handle: set gpio 7 low.",gpio,set_low,set_gpio,"{'pin': 7, 'state': False}",CALL,MEDIUM,RPI_V2_1_1896,heldout_test,set_gpio,"{""pin"": 7, ""state"": true}",0.0,False,False,False,2.967358,pin '7' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 7.",gpio,read,read_gpio,{'pin': 7},CALL,READ_ONLY,RPI_V2_1_1897,heldout_test,read_gpio,"{""pin"": 7}",0.7028,True,True,True,2.138628,pin '7' from query 'gpio 7'; description omitted as optional; tool read_gpio matches.
"For this Raspberry Pi, please handle: set gpio 8 high.",gpio,set_high,set_gpio,"{'pin': 8, 'state': True}",CALL,MEDIUM,RPI_V2_1_1898,heldout_test,set_gpio,"{""pin"": 8, ""state"": true}",0.0,True,False,False,3.009521,pin '8' from query; state true from 'high'; description 'HIGH/LOW' from 'high'.
"For this Raspberry Pi, please handle: set gpio 8 low.",gpio,set_low,set_gpio,"{'pin': 8, 'state': False}",CALL,MEDIUM,RPI_V2_1_1899,heldout_test,,null,0.0,False,False,False,3.633495,pin '8' from query; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 8.",gpio,read,read_gpio,{'pin': 8},CALL,READ_ONLY,RPI_V2_1_1900,heldout_test,read_gpio,"{""pin"": 8}",0.4878,True,False,False,2.006724,pin '8' from query 'gpio 8'; description omitted as optional.
"For this Raspberry Pi, please handle: set gpio 9 high.",gpio,set_high,set_gpio,"{'pin': 9, 'state': True}",CALL,MEDIUM,RPI_V2_1_1901,heldout_test,set_gpio,"{""pin"": 9, ""state"": true}",0.0312,True,False,False,3.054604,pin '9' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 9 low.",gpio,set_low,set_gpio,"{'pin': 9, 'state': False}",CALL,MEDIUM,RPI_V2_1_1902,heldout_test,set_gpio,"{""pin"": 9, ""state"": true}",0.0541,False,False,False,2.559836,pin '9' from query; state true from 'low'; description omitted; tool set_gpio.
"For this Raspberry Pi, please handle: read gpio 9.",gpio,read,read_gpio,{'pin': 9},CALL,READ_ONLY,RPI_V2_1_1903,heldout_test,read_gpio,"{""pin"": 9}",0.0,True,False,False,2.556108,pin '9' from query; description 'Raspberry Pi' from query; description 'Raspberry Pi' from query; tool read_gpio matches.
"For this Raspberry Pi, please handle: set gpio 10 high.",gpio,set_high,set_gpio,"{'pin': 10, 'state': True}",CALL,MEDIUM,RPI_V2_1_1904,heldout_test,set_gpio,"{""pin"": 10, ""state"": true}",0.0,True,False,False,2.90646,pin '10' from query; state true from 'high'; description 'HIGH/LOW' from 'high'.
"For this Raspberry Pi, please handle: set gpio 10 low.",gpio,set_low,set_gpio,"{'pin': 10, 'state': False}",CALL,MEDIUM,RPI_V2_1_1905,heldout_test,,null,0.0,False,False,False,3.671786,pin '10' from query; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 10.",gpio,read,read_gpio,{'pin': 10},CALL,READ_ONLY,RPI_V2_1_1906,heldout_test,,null,0.0,False,False,False,5.103331,pin '10' from query; description 'HIGH/LOW' from 'gpio 10.'; pin '10' from query.
"For this Raspberry Pi, please handle: set gpio 11 high.",gpio,set_high,set_gpio,"{'pin': 11, 'state': True}",CALL,MEDIUM,RPI_V2_1_1907,heldout_test,set_gpio,"{""pin"": 11, ""state"": true}",0.0678,True,False,False,2.885895,pin '11' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 11 low.",gpio,set_low,set_gpio,"{'pin': 11, 'state': False}",CALL,MEDIUM,RPI_V2_1_1908,heldout_test,set_gpio,"{""pin"": 11, ""state"": true}",0.0306,False,False,False,2.921434,pin '11' from query 'gpio 11 low'; state true from 'low'; description omitted.
"For this Raspberry Pi, please handle: read gpio 11.",gpio,read,read_gpio,{'pin': 11},CALL,READ_ONLY,RPI_V2_1_1909,heldout_test,read_gpio,"{""pin"": 11}",0.0,True,False,False,3.478501,pin '11' from query; description 'HIGH/LOW' from 'gpio 11.'; pin '11.' from query.
"For this Raspberry Pi, please handle: set gpio 12 high.",gpio,set_high,set_gpio,"{'pin': 12, 'state': True}",CALL,MEDIUM,RPI_V2_1_1910,heldout_test,set_gpio,"{""pin"": 12, ""state"": true}",0.0519,True,False,False,2.881522,pin '12' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 12 low.",gpio,set_low,set_gpio,"{'pin': 12, 'state': False}",CALL,MEDIUM,RPI_V2_1_1911,heldout_test,set_gpio,"{""pin"": 12, ""state"": true}",0.0,False,False,False,2.795513,pin '12' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 12.",gpio,read,read_gpio,{'pin': 12},CALL,READ_ONLY,RPI_V2_1_1912,heldout_test,read_gpio,"{""pin"": 12}",0.9311,True,True,True,2.248671,pin '12' from query 'gpio 12'.
"For this Raspberry Pi, please handle: set gpio 13 high.",gpio,set_high,set_gpio,"{'pin': 13, 'state': True}",CALL,MEDIUM,RPI_V2_1_1913,heldout_test,set_gpio,"{""pin"": 13, ""state"": true}",0.0516,True,False,False,2.933616,pin '13' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 13 low.",gpio,set_low,set_gpio,"{'pin': 13, 'state': False}",CALL,MEDIUM,RPI_V2_1_1914,heldout_test,set_gpio,"{""pin"": 13, ""state"": true}",0.0,False,False,False,2.984532,pin '13' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 13.",gpio,read,read_gpio,{'pin': 13},CALL,READ_ONLY,RPI_V2_1_1915,heldout_test,read_gpio,"{""pin"": 13}",0.0,True,False,False,3.366484,pin '13' from query; description 'Raspberry Pi' from query; tool set_gpio.
"For this Raspberry Pi, please handle: set gpio 14 high.",gpio,set_high,set_gpio,"{'pin': 14, 'state': True}",CALL,MEDIUM,RPI_V2_1_1916,heldout_test,set_gpio,"{""pin"": 14, ""state"": true}",0.0467,True,False,False,2.678093,pin '14' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 14 low.",gpio,set_low,set_gpio,"{'pin': 14, 'state': False}",CALL,MEDIUM,RPI_V2_1_1917,heldout_test,set_gpio,"{""pin"": 14, ""state"": true}",0.0,False,False,False,2.670103,pin '14' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 14.",gpio,read,read_gpio,{'pin': 14},CALL,READ_ONLY,RPI_V2_1_1918,heldout_test,read_gpio,"{""pin"": 14}",0.0,True,False,False,6.858743,pin '14' from query; description 'read gpio 14' from query; description 'read gpio 14' from query.
"For this Raspberry Pi, please handle: set gpio 15 high.",gpio,set_high,set_gpio,"{'pin': 15, 'state': True}",CALL,MEDIUM,RPI_V2_1_1919,heldout_test,set_gpio,"{""pin"": 15, ""state"": true}",0.0398,True,False,False,2.630453,pin '15' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 15 low.",gpio,set_low,set_gpio,"{'pin': 15, 'state': False}",CALL,MEDIUM,RPI_V2_1_1920,heldout_test,,null,0.0,False,False,False,3.390972,pin '15' from query; state true from 'low'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: read gpio 15.",gpio,read,read_gpio,{'pin': 15},CALL,READ_ONLY,RPI_V2_1_1921,heldout_test,read_gpio,"{""pin"": 15}",0.0008,True,False,False,2.205482,pin '15' from query; description 'Raspberry Pi' from query; tool read_gpio matches.
"For this Raspberry Pi, please handle: set gpio 16 high.",gpio,set_high,set_gpio,"{'pin': 16, 'state': True}",CALL,MEDIUM,RPI_V2_1_1922,heldout_test,set_gpio,"{""pin"": 16, ""state"": true}",0.0,True,False,False,3.39348,pin '16' from query; state true from 'high'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: set gpio 16 low.",gpio,set_low,set_gpio,"{'pin': 16, 'state': False}",CALL,MEDIUM,RPI_V2_1_1923,heldout_test,set_gpio,"{""pin"": 16, ""state"": true}",0.0592,False,False,False,2.641859,pin '16' from query; state true from 'low'; description omitted; tool set_gpio matches.
"For this Raspberry Pi, please handle: read gpio 16.",gpio,read,read_gpio,{'pin': 16},CALL,READ_ONLY,RPI_V2_1_1924,heldout_test,read_gpio,"{""pin"": 16}",0.0001,True,False,False,6.79038,pin '16' from query; description 'HIGH/LOW' from 'gpio 16'; description 'HIGH/LOW' from 'HIGH/LOW'.
"For this Raspberry Pi, please handle: set gpio 17 high.",gpio,set_high,set_gpio,"{'pin': 17, 'state': True}",CALL,MEDIUM,RPI_V2_1_1925,heldout_test,set_gpio,"{""pin"": 17, ""state"": true}",0.0474,True,False,False,3.033754,pin '17' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 17 low.",gpio,set_low,set_gpio,"{'pin': 17, 'state': False}",CALL,MEDIUM,RPI_V2_1_1926,heldout_test,set_gpio,"{""pin"": 17, ""state"": true}",0.0,False,False,False,2.940986,pin '17' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 17.",gpio,read,read_gpio,{'pin': 17},CALL,READ_ONLY,RPI_V2_1_1927,heldout_test,read_gpio,"{""pin"": 17}",0.0002,True,False,False,2.575762,pin '17' from query; description 'Raspberry Pi' from query; tool read_gpio matches.
"For this Raspberry Pi, please handle: set gpio 18 high.",gpio,set_high,set_gpio,"{'pin': 18, 'state': True}",CALL,MEDIUM,RPI_V2_1_1928,heldout_test,set_gpio,"{""pin"": 18, ""state"": true}",0.0409,True,False,False,2.741966,pin '18' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 18 low.",gpio,set_low,set_gpio,"{'pin': 18, 'state': False}",CALL,MEDIUM,RPI_V2_1_1929,heldout_test,set_gpio,"{""pin"": 18, ""state"": true}",0.0,False,False,False,2.92382,pin '18' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 18.",gpio,read,read_gpio,{'pin': 18},CALL,READ_ONLY,RPI_V2_1_1930,heldout_test,read_gpio,"{""pin"": 18}",0.0,True,False,False,6.518568,pin '18' from query; description 'Raspberry Pi' from query; description 'Raspberry Pi' from query.
"For this Raspberry Pi, please handle: set gpio 19 high.",gpio,set_high,set_gpio,"{'pin': 19, 'state': True}",CALL,MEDIUM,RPI_V2_1_1931,heldout_test,set_gpio,"{""pin"": 19, ""state"": true}",0.0463,True,False,False,2.801333,pin '19' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 19 low.",gpio,set_low,set_gpio,"{'pin': 19, 'state': False}",CALL,MEDIUM,RPI_V2_1_1932,heldout_test,set_gpio,"{""pin"": 19, ""state"": true}",0.0781,False,False,False,2.600316,pin '19' from query; state true from 'low'; description omitted; tool set_gpio.
"For this Raspberry Pi, please handle: read gpio 19.",gpio,read,read_gpio,{'pin': 19},CALL,READ_ONLY,RPI_V2_1_1933,heldout_test,,null,0.0,False,False,False,7.193726,pin '19' from query; description 'HIGH/LOW' from 'gpio 19'; pin '19' from query.
"For this Raspberry Pi, please handle: set gpio 20 high.",gpio,set_high,set_gpio,"{'pin': 20, 'state': True}",CALL,MEDIUM,RPI_V2_1_1934,heldout_test,set_gpio,"{""pin"": 20, ""state"": true}",0.0,True,False,False,3.441338,pin '20' from query; state true from 'high'; description 'Raspberry Pi CPU/ARM clock frequency in MHz' from query.
"For this Raspberry Pi, please handle: set gpio 20 low.",gpio,set_low,set_gpio,"{'pin': 20, 'state': False}",CALL,MEDIUM,RPI_V2_1_1935,heldout_test,set_gpio,"{""pin"": 20, ""state"": true}",0.0,False,False,False,3.329573,pin '20' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 20.",gpio,read,read_gpio,{'pin': 20},CALL,READ_ONLY,RPI_V2_1_1936,heldout_test,read_gpio,"{""pin"": 20}",0.0001,True,False,False,3.061516,pin '20' from query; description 'read gpio' from query; description 'read gpio' from query; tool set_gpio.
"For this Raspberry Pi, please handle: set gpio 21 high.",gpio,set_high,set_gpio,"{'pin': 21, 'state': True}",CALL,MEDIUM,RPI_V2_1_1937,heldout_test,set_gpio,"{""pin"": 21, ""state"": true}",0.0361,True,False,False,2.731057,pin '21' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 21 low.",gpio,set_low,set_gpio,"{'pin': 21, 'state': False}",CALL,MEDIUM,RPI_V2_1_1938,heldout_test,set_gpio,"{""pin"": 21, ""state"": true}",0.0406,False,False,False,2.598627,pin '21' from query; state true from 'low'; description omitted.
"For this Raspberry Pi, please handle: read gpio 21.",gpio,read,read_gpio,{'pin': 21},CALL,READ_ONLY,RPI_V2_1_1939,heldout_test,,null,0.0,False,False,False,7.713568,pin '21' from query; description 'read gpio 21.' from query; description 'read gpio 21.' from query.
"For this Raspberry Pi, please handle: set gpio 22 high.",gpio,set_high,set_gpio,"{'pin': 22, 'state': True}",CALL,MEDIUM,RPI_V2_1_1940,heldout_test,set_gpio,"{""pin"": 22, ""state"": true}",0.0329,True,False,False,2.739797,pin '22' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 22 low.",gpio,set_low,set_gpio,"{'pin': 22, 'state': False}",CALL,MEDIUM,RPI_V2_1_1941,heldout_test,set_gpio,"{""pin"": 22, ""state"": true}",0.0,False,False,False,3.423582,pin '22' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 22.",gpio,read,read_gpio,{'pin': 22},CALL,READ_ONLY,RPI_V2_1_1942,heldout_test,read_gpio,"{""pin"": 22}",0.0001,True,False,False,3.503531,pin '22' from query 'gpio 22'; description 'Raspberry Pi' from query 'Raspberry Pi'.
"For this Raspberry Pi, please handle: set gpio 23 high.",gpio,set_high,set_gpio,"{'pin': 23, 'state': True}",CALL,MEDIUM,RPI_V2_1_1943,heldout_test,set_gpio,"{""pin"": 23, ""state"": true}",0.0303,True,False,False,3.016264,pin '23' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 23 low.",gpio,set_low,set_gpio,"{'pin': 23, 'state': False}",CALL,MEDIUM,RPI_V2_1_1944,heldout_test,set_gpio,"{""pin"": 23, ""state"": true}",0.0,False,False,False,2.656118,pin '23' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 23.",gpio,read,read_gpio,{'pin': 23},CALL,READ_ONLY,RPI_V2_1_1945,heldout_test,,null,0.0,False,False,False,6.480422,pin '23' from query; description 'Raspberry Pi' from query; description 'Raspberry Pi' from query.
"For this Raspberry Pi, please handle: set gpio 24 high.",gpio,set_high,set_gpio,"{'pin': 24, 'state': True}",CALL,MEDIUM,RPI_V2_1_1946,heldout_test,set_gpio,"{""pin"": 24, ""state"": true}",0.0366,True,False,False,2.728351,pin '24' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 24 low.",gpio,set_low,set_gpio,"{'pin': 24, 'state': False}",CALL,MEDIUM,RPI_V2_1_1947,heldout_test,set_gpio,"{""pin"": 24, ""state"": true}",0.0,False,False,False,2.843844,pin '24' from query; state true from 'low'; description 'HIGH/LOW' from 'gpio 24 low'.
"For this Raspberry Pi, please handle: read gpio 24.",gpio,read,read_gpio,{'pin': 24},CALL,READ_ONLY,RPI_V2_1_1948,heldout_test,,null,0.0,False,False,False,7.386458,pin '24' from query; description 'read gpio 24.' from query; description 'read gpio 24.' from query.
"For this Raspberry Pi, please handle: set gpio 25 high.",gpio,set_high,set_gpio,"{'pin': 25, 'state': True}",CALL,MEDIUM,RPI_V2_1_1949,heldout_test,set_gpio,"{""pin"": 25, ""state"": true}",0.0278,True,False,False,2.754712,pin '25' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 25 low.",gpio,set_low,set_gpio,"{'pin': 25, 'state': False}",CALL,MEDIUM,RPI_V2_1_1950,heldout_test,set_gpio,"{""pin"": 25, ""state"": true}",0.0,False,False,False,2.599367,pin '25' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 25.",gpio,read,read_gpio,{'pin': 25},CALL,READ_ONLY,RPI_V2_1_1951,heldout_test,read_gpio,"{""pin"": 25}",0.0,True,False,False,6.633053,pin '25' from query; description 'HIGH/LOW' from 'gpio 25'; description 'HIGH/LOW' from 'HIGH/LOW'.
"For this Raspberry Pi, please handle: set gpio 26 high.",gpio,set_high,set_gpio,"{'pin': 26, 'state': True}",CALL,MEDIUM,RPI_V2_1_1952,heldout_test,set_gpio,"{""pin"": 26, ""state"": true}",0.0,True,False,False,2.977196,pin '26' from query; state true from 'high'; description 'HIGH/LOW' from 'high'.
"For this Raspberry Pi, please handle: set gpio 26 low.",gpio,set_low,set_gpio,"{'pin': 26, 'state': False}",CALL,MEDIUM,RPI_V2_1_1953,heldout_test,set_gpio,"{""pin"": 26, ""state"": true}",0.0,False,False,False,2.656201,pin '26' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 26.",gpio,read,read_gpio,{'pin': 26},CALL,READ_ONLY,RPI_V2_1_1954,heldout_test,,null,0.0,False,False,False,6.152305,pin '26' from query; description 'Raspberry Pi' from query; description 'Pi' from query.
"For this Raspberry Pi, please handle: set gpio 27 high.",gpio,set_high,set_gpio,"{'pin': 27, 'state': True}",CALL,MEDIUM,RPI_V2_1_1955,heldout_test,set_gpio,"{""pin"": 27, ""state"": true}",0.0626,True,False,False,2.856983,pin '27' from query; state true from 'high'; description omitted.
"For this Raspberry Pi, please handle: set gpio 27 low.",gpio,set_low,set_gpio,"{'pin': 27, 'state': False}",CALL,MEDIUM,RPI_V2_1_1956,heldout_test,set_gpio,"{""pin"": 27, ""state"": true}",0.0,False,False,False,2.788244,pin '27' from query; state true from 'low'; description 'HIGH/LOW' from 'low'
"For this Raspberry Pi, please handle: read gpio 27.",gpio,read,read_gpio,{'pin': 27},CALL,READ_ONLY,RPI_V2_1_1957,heldout_test,,null,0.0,False,False,False,6.484477,pin '27' from query; description 'Raspberry Pi' from query; description 'Raspberry Pi' from query.
"For this Raspberry Pi, please handle: drive bcm0 high.",gpio,set_high,set_gpio,"{'pin': 0, 'state': True}",CALL,MEDIUM,RPI_V2_1_1958,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0782,False,False,False,2.44636,'drive bcm0 high' -> connector 'HDMI-A-1' (HDMI-A-1 is the only HDMI-A-1 in enum).
"For this Raspberry Pi, please handle: turn gpio 0 on.",gpio,set_high,set_gpio,"{'pin': 0, 'state': True}",CALL,MEDIUM,RPI_V2_1_1959,heldout_test,set_gpio,"{""pin"": 0, ""state"": true}",0.0,True,False,False,2.706408,pin 0 from 'turn gpio 0 on'; state true from 'on'; description 'Raspberry Pi' from query.
"For this Raspberry Pi, please handle: drive bcm0 low.",gpio,set_low,set_gpio,"{'pin': 0, 'state': False}",CALL,MEDIUM,RPI_V2_1_1960,heldout_test,restart_service,"{""service"": ""ssh""}",0.0002,False,False,False,2.424838,"User wants to handle Raspberry Pi CPU/ARM clock. 'drive bcm0 low' -> description 'drive bcm0 low'. No service specified, so default ssh."
"For this Raspberry Pi, please handle: turn gpio 0 off.",gpio,set_low,set_gpio,"{'pin': 0, 'state': False}",CALL,MEDIUM,RPI_V2_1_1961,heldout_test,set_gpio,"{""pin"": 0, ""state"": false}",0.2605,True,False,False,2.606848,pin 0 from 'turn gpio 0 off'; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 0.",gpio,read,read_gpio,{'pin': 0},CALL,READ_ONLY,RPI_V2_1_1962,heldout_test,get_i2c_status,"{""gp_00"": 0}",0.0297,False,False,False,1.807169,'gpio 0' -> gp_00. 'state of gpio 0' -> gp_00.
"For this Raspberry Pi, please handle: check bcm0 state.",gpio,read,read_gpio,{'pin': 0},CALL,READ_ONLY,RPI_V2_1_1963,heldout_test,get_uart_status,{},0.3999,False,False,False,1.871109,User wants to check UART/serial interface. 'check bcm0 state' -> get_uart_status. No other tool provides this.
"For this Raspberry Pi, please handle: drive bcm1 high.",gpio,set_high,set_gpio,"{'pin': 1, 'state': True}",CALL,MEDIUM,RPI_V2_1_1964,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0539,False,False,False,2.2691,'drive bcm1 high' -> connector 'HDMI-A-1'. get_hdmi_status for HDMI-A-1.
"For this Raspberry Pi, please handle: turn gpio 1 on.",gpio,set_high,set_gpio,"{'pin': 1, 'state': True}",CALL,MEDIUM,RPI_V2_1_1965,heldout_test,set_gpio,"{""pin"": 1, ""state"": true}",0.1471,True,False,False,2.811823,pin '1' from query; state true from 'turn gpio 1 on'; description omitted.
"For this Raspberry Pi, please handle: drive bcm1 low.",gpio,set_low,set_gpio,"{'pin': 1, 'state': False}",CALL,MEDIUM,RPI_V2_1_1966,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.2202,False,False,False,2.398581,User requests HDMI-A-1 connector. 'drive bcm1 low' -> connector 'HDMI-A-1'.
"For this Raspberry Pi, please handle: turn gpio 1 off.",gpio,set_low,set_gpio,"{'pin': 1, 'state': False}",CALL,MEDIUM,RPI_V2_1_1967,heldout_test,set_gpio,"{""pin"": 1, ""state"": false}",0.3454,True,False,False,2.518492,pin '1' from query; state false from 'off'; description omitted.
"For this Raspberry Pi, please handle: what is the state of gpio 1.",gpio,read,read_gpio,{'pin': 1},CALL,READ_ONLY,RPI_V2_1_1968,heldout_test,get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.0344,False,False,False,2.099986,Query asks for gpio 1 status -> get_hdmi_status. 'gpio 1' -> connector 'HDMI-A-1'.
"For this Raspberry Pi, please handle: check bcm1 state.",gpio,read,read_gpio,{'pin': 1},CALL,READ_ONLY,RPI_V2_1_1969,heldout_test,get_uart_status,{},0.4055,False,False,False,1.812326,User wants to check UART/serial interface for Raspberry Pi. 'check bcm1 state' -> get_uart_status.
"For this Raspberry Pi, please handle: drive bcm2 high.",gpio,set_high,set_gpio,"{'pin': 2, 'state': True}",CALL,MEDIUM,RPI_V2_1_1970,heldout_test,restart_service,"{""service"": ""bluetooth""}",0.0042,False,False,False,2.03443,"'drive bcm2 high' -> service 'bluetooth', description 'drive bcm2 high'."
